age,balance,day,month,duration,campaign,pdays,previous,subscribed,housing_yes,housing_nan,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,marital_married,marital_single,marital_nan,contact_2.0,contact_nan,poutcome_2.0,poutcome_3.0,poutcome_4.0,poutcome_nan,education_2.0,education_2.5,education_3.0,education_nan,default_yes,default_nan,loan_yes,loan_nan,never_contacted_nan
47.0,0.4670824670824671,29,jan,-0.19313304721030042,2.0,0.25677603423680456,0.0,no,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
28.0,-0.3762993762993763,29,jan,0.6566523605150214,1.0,0.4108416547788873,0.5,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
39.0,0.5419265419265419,29,jan,1.497854077253219,1.0,0.3651925820256776,-0.5,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
31.0,-0.3749133749133749,29,jan,-0.3218884120171674,2.0,0.034236804564907276,3.5,no,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
49.0,-0.33957033957033955,29,jan,-0.21888412017167383,1.0,0.3651925820256776,-0.5,no,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
33.0,0.227997227997228,29,jan,0.11587982832618025,2.0,0.3252496433666191,-0.5,no,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
39.0,-0.13236313236313235,29,jan,0.38197424892703863,1.0,0.4450784593437946,0.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
54.0,-0.1995841995841996,29,jan,0.2017167381974249,3.0,0.07417974322396577,2.5,no,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
35.0,-0.176022176022176,29,jan,0.06437768240343347,2.0,0.47360912981455067,1.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
26.0,-0.20928620928620928,29,jan,-0.004291845493562232,2.0,0.456490727532097,1.5,no,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
31.0,0.8128898128898129,29,jan,-0.3605150214592275,1.0,0.4108416547788873,-0.5,no,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
31.0,-0.07553707553707553,29,jan,0.5107296137339056,2.0,0.43366619115549215,0.5,no,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
46.0,-0.4885654885654886,29,jan,-0.36909871244635195,1.0,0.37089871611982883,0.0,no,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
43.0,0.8045738045738046,29,jan,-0.09871244635193133,2.0,0.0456490727532097,0.0,no,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
36.0,0.34788634788634787,30,jan,-0.5879828326180258,0.0,0.43937232524964337,-0.5,no,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
35.0,4.060984060984061,30,jan,-0.3948497854077253,0.0,0.4793152639087018,0.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
35.0,0.2772002772002772,30,jan,-0.3133047210300429,0.0,0.4108416547788873,-0.5,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
43.0,0.17394317394317393,30,jan,0.8969957081545065,0.0,0.039942938659058486,-0.5,no,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
28.0,-0.553014553014553,30,jan,-0.49356223175965663,0.0,0.3309557774607703,0.0,no,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
49.0,-0.14483714483714483,30,jan,0.8454935622317596,1.0,0.2624821683309558,-0.5,no,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
59.0,0.2273042273042273,30,jan,-0.4721030042918455,4.0,0.43937232524964337,2.5,no,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29.0,0.1288981288981289,30,jan,1.128755364806867,4.0,0.37660485021398005,-0.5,no,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
35.0,-0.1295911295911296,30,jan,-0.31759656652360513,2.0,0.1312410841654779,0.5,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
35.0,1.1039501039501038,30,jan,-0.38626609442060084,1.0,0.456490727532097,0.0,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
34.0,0.5197505197505198,30,jan,-0.17167381974248927,1.0,0.039942938659058486,0.0,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
47.0,-0.10117810117810118,30,jan,0.0,0.0,0.4450784593437946,-0.5,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
26.0,1.8038808038808039,30,jan,0.4892703862660944,2.0,0.37660485021398005,-0.5,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
31.0,-0.2182952182952183,30,jan,-0.15450643776824036,0.0,0.43937232524964337,-0.5,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
33.0,-0.018018018018018018,30,jan,1.128755364806867,0.0,0.37089871611982883,-0.5,no,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
29.0,0.28135828135828134,30,jan,0.0944206008583691,1.0,0.46219686162624823,0.5,no,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
31.0,0.6957726957726957,30,jan,0.0944206008583691,4.0,0.37660485021398005,0.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
50.0,-0.38184338184338185,30,jan,-0.15879828326180256,0.0,0.1312410841654779,-0.5,no,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
43.0,0.2079002079002079,30,jan,-0.4206008583690987,0.0,0.5021398002853067,0.0,no,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
39.0,0.6521136521136521,30,jan,-0.03862660944206009,0.0,0.039942938659058486,-0.5,no,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
51.0,3.5675675675675675,30,jan,0.8583690987124464,0.0,0.5021398002853067,0.0,no,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
52.0,-0.3063063063063063,30,jan,-0.2532188841201717,3.0,0.37660485021398005,0.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33.0,-0.06514206514206514,30,jan,-0.33047210300429186,0.0,0.05135520684736091,1.0,no,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
36.0,-0.02772002772002772,30,jan,2.017167381974249,0.0,0.39942938659058486,-0.5,no,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
36.0,-0.16216216216216217,30,jan,-0.1630901287553648,1.0,0.4793152639087018,0.0,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
52.0,0.5571725571725572,30,jan,-0.45064377682403434,0.0,0.33666191155492153,-0.5,no,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
33.0,-0.3665973665973666,30,jan,-0.6866952789699571,1.0,0.14265335235378032,-0.5,no,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
57.0,1.3846153846153846,30,jan,0.944206008583691,2.0,0.08559201141226819,0.0,no,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
39.0,-0.8911988911988912,30,jan,-0.3948497854077253,4.0,0.37660485021398005,0.0,no,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
40.5,-0.42411642411642414,30,jan,-0.6266094420600858,4.0,-0.05706134094151213,-0.5,no,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
51.0,-0.38184338184338185,30,jan,-0.36909871244635195,0.0,0.39942938659058486,-0.5,no,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
